BeerID,Name,URL,StyleID,Size(L),OG,FG,ABV,IBU,Color,BoilSize,BoilTime,BoilGravity,Efficiency,MashThickness,SugarScale,BrewMethod,PitchRate,PrimaryTemp,PrimingMethod,PrimingAmount,UserId,IsPils
42385,NB Fixed gear clone,/homebrew/recipe/view/378482/nb-fixed-gear-clone,4,18.93,1.064,1.016,6.32,50.07,13.4,26.5,60,1.046,70.0,1.5,Specific Gravity,All Grain,1.25,20.0,forced,2.3,53687.0,False
53956,Oatmeal vanilla milk stout,/homebrew/recipe/view/498182/oatmeal-vanilla-milk-stout,114,21.0,1.068,1.023,5.91,8.53,20.47,8.0,60,1.179,35.0,,Specific Gravity,extract,,23.0,,,,False
40201,Evolution IPA v9-- St. Paddy's Day,/homebrew/recipe/view/210815/evolution-ipa-v9-st-paddy-s-day,7,20.82,1.067,1.021,6.1,70.59,6.78,28.39,60,1.0490000000000002,70.0,1.42,Specific Gravity,All Grain,1.0,21.11,,,,False
32766,Red Bike Rye,/homebrew/recipe/view/371882/red-bike-rye,151,23.0,1.05,1.011,5.11,38.32,10.24,27.0,70,1.042,75.0,3.5,Specific Gravity,All Grain,1.25,20.0,,,63233.0,False
51818,Control Center Lager,/homebrew/recipe/view/424734/control-center-lager,10,3.79,1.058,1.013,5.97,39.91,7.04,5.68,60,1.0390000000000001,75.0,1.0,Specific Gravity,All Grain,0.35,18.33,,,,False
68701,Mosaic Cascade Pale Ale,/homebrew/recipe/view/571957/mosaic-cascade-pale-ale,10,15.0,1.048,1.013,4.57,58.02,7.45,19.0,60,1.038,70.0,,Specific Gravity,BIAB,0.75,21.0,,,,False
42503,Centennial pale,/homebrew/recipe/view/353298/centennial-pale,10,20.82,1.055,1.014,5.37,26.64,6.59,22.71,60,1.05,35.0,,Specific Gravity,extract,,18.33,,,,False
39587,First Brew,/homebrew/recipe/view/256604/first-brew,58,5.0,1.052,1.013,5.1,31.89,30.77,26.0,60,1.01,60.0,,Specific Gravity,BIAB,,19.0,,,,False
71918,My Funny Clementine,/homebrew/recipe/view/594530/my-funny-clementine,10,20.0,1.044,1.0090000000000001,4.63,40.58,5.57,28.4,60,1.031,75.0,,Specific Gravity,BIAB,,20.0,Carb drop in bottle,1 per 330ml bottle,,False
54492,Queen Lillian Imperial Stout,/homebrew/recipe/view/403981/queen-lillian-imperial-stout,132,18.93,1.105,1.028,10.06,102.74,40.0,11.36,60,1.175,33.0,,Specific Gravity,extract,0.35,22.22,,,,False
33969,Braggot,/homebrew/recipe/view/438581/braggot,32,6.0,1.061,1.013,6.27,0.0,8.81,28.5,60,1.013,35.0,,Specific Gravity,BIAB,,22.0,,,,False
64079,Winter Witt,/homebrew/recipe/view/562113/winter-witt,169,23.0,1.052,1.013,5.13,28.3,3.41,28.0,90,1.043,75.0,2.5,Specific Gravity,All Grain,0.35,20.0,,,,False
30084,Ridgeline Session IPA,/homebrew/recipe/view/395171/ridgeline-session-ipa,7,20.82,1.048,1.008,5.15,42.05,6.08,26.5,60,1.037,70.0,1.25,Specific Gravity,All Grain,0.75,20.0,,,,False
33678,Cry me a porter,/homebrew/recipe/view/441467/cry-me-a-porter,129,20.82,1.055,1.015,5.27,33.17,28.93,11.36,60,1.102,35.0,,Specific Gravity,extract,0.35,21.11,,,,False
29554,Irish red extract,/homebrew/recipe/view/217576/irish-red-extract,4,20.82,1.052,1.015,4.86,0.5,17.54,11.36,60,1.095,35.0,,Specific Gravity,Partial Mash,0.35,15.0,,,,False
7911,Pilsen Wheat Blonde Ale,/homebrew/recipe/view/275002/pilsen-wheat-blonde-ale,30,23.1,1.048,1.0090000000000001,5.11,32.59,2.76,14.0,15,1.079,35.0,,Specific Gravity,extract,0.35,18.0,Dextrose,160g,,False
17597,Saison_trial,/homebrew/recipe/view/135523/saison-trial,134,16.5,1.047,1.01,4.81,28.21,5.94,19.0,60,1.041,70.0,,Specific Gravity,BIAB,0.35,27.0,,,,False
3311,Taddy Porter,/homebrew/recipe/view/238849/taddy-porter,37,9.46,1.046,1.013,4.28,37.12,24.51,14.54,60,1.03,60.0,1.4,Specific Gravity,All Grain,,20.0,,,,False
71529,Ruby Red Rye,/homebrew/recipe/view/548418/ruby-red-rye,6,16.0,1.056,1.013,5.58,28.09,30.29,19.0,60,1.047,60.0,3.5,Specific Gravity,All Grain,0.35,20.0,,,106981.0,False
17289,Lucky Jack,/homebrew/recipe/view/251545/lucky-jack,10,51.0,1.047,1.01,4.84,36.04,9.44,60.0,60,1.04,70.0,2.8,Specific Gravity,All Grain,,18.0,,,,False
15518,Tukun  Munich Helles,/homebrew/recipe/view/354284/tukun-munich-helles,24,37.85,1.062,1.014,6.3,11.28,17.72,45.42,90,1.052,75.0,1.5,Specific Gravity,All Grain,0.35,15.56,,,,False
62264,Fekastout,/homebrew/recipe/view/498990/fekastout,114,30.0,1.05,1.011,5.0,27.13,32.91,33.0,70,1.045,70.0,3.0,Specific Gravity,All Grain,0.75,18.0,,,,False
46232,DIYDOG Dead Pony Club 5 gal,/homebrew/recipe/view/388769/diydog-dead-pony-club-5-gal,9,18.9,1.041,1.0090000000000001,4.24,29.46,9.64,26.5,60,1.0290000000000001,70.0,2.9,Specific Gravity,All Grain,,20.0,,,,False
11851,Dry Irish Stout,/homebrew/recipe/view/239980/dry-irish-stout,58,18.93,1.038,1.0090000000000001,3.83,25.99,35.94,11.36,60,1.063,35.0,,Specific Gravity,extract,0.35,18.33,,,,False
72680,Awesome Recipe,/homebrew/recipe/view/587174/awesome-recipe,7,20.82,1.078,1.021,7.45,41.6,7.77,15.14,60,1.107,35.0,,Specific Gravity,extract,0.35,19.44,,,,False
16946,American IPA 4,/homebrew/recipe/view/237858/american-ipa-4,7,21.58,1.0659999999999998,1.012,7.11,129.87,5.61,31.23,60,1.045,71.0,1.3,Specific Gravity,All Grain,0.75,20.0,,,1569.0,False
45789,Wicked Smaht,/homebrew/recipe/view/422243/wicked-smaht,30,19.68,1.054,1.01,5.86,74.11,3.99,28.39,60,1.038,66.0,1.25,Specific Gravity,All Grain,0.35,20.0,,,1719.0,False
55807,Hop Blonde Ale,/homebrew/recipe/view/485923/hop-blonde-ale,10,20.82,1.0490000000000002,1.013,4.76,32.44,5.64,28.39,60,1.036,65.0,1.5,Specific Gravity,All Grain,,20.0,,,,False
30019,De revolutionibus orbium coelestium,/homebrew/recipe/view/461092/de-revolutionibus-orbium-coelestium,7,20.82,1.0590000000000002,1.01,6.35,57.93,4.37,24.61,60,1.05,72.0,1.5,Specific Gravity,All Grain,1.0,19.44,priming sugar,5 oz,,False
50538,B&W's British Summer Lightning,/homebrew/recipe/view/377137/b-w-s-british-summer-lightning,159,42.0,1.053,1.0170000000000001,4.8,40.02,7.26,48.0,60,1.047,75.0,3.0,Specific Gravity,All Grain,,18.0,,,2708.0,False
2353,Honey Wheat,/homebrew/recipe/view/506592/honey-wheat,169,20.82,1.043,1.008,4.58,20.51,4.83,28.39,60,1.032,60.0,,Specific Gravity,All Grain,0.35,18.33,,,,False
61228,007 / citra ipa,/homebrew/recipe/view/509722/007-citra-ipa,7,20.82,1.068,1.015,6.92,58.1,5.7,26.5,60,1.054,75.0,1.5,Specific Gravity,All Grain,0.75,17.78,,,,False
48686,Irish red,/homebrew/recipe/view/465560/irish-red,92,21.0,1.044,1.01,4.51,22.59,14.09,28.5,60,1.033,75.0,4.2,Specific Gravity,All Grain,0.35,17.0,,,,False
31822,Winter Brown Ale,/homebrew/recipe/view/305268/winter-brown-ale,85,20.82,1.075,1.013,8.12,55.71,19.82,30.28,60,1.052,65.0,,Specific Gravity,BIAB,0.35,18.33,,,,False
30747,German Style Hefe #1,/homebrew/recipe/view/234819/german-style-hefe-1,39,18.93,1.061,1.016,5.91,70.95,4.89,18.93,60,1.061,35.0,,Specific Gravity,extract,,21.11,,,,False
12594,Duck Duck Goose! (Kwak clone),/homebrew/recipe/view/282604/duck-duck-goose-kwak-clone-,23,4.6,18.4113,5.8614,6.93,31.3,8.8,6.5,90,13.3,75.0,,Plato,All Grain,,28.0,,,45885.0,False
53421,NEIPA BIAB .5,/homebrew/recipe/view/537603/neipa-biab-5,152,10.22,1.079,1.02,7.68,64.5,8.6,12.11,60,1.0659999999999998,70.0,,Specific Gravity,BIAB,0.35,20.0,,,,False
7444,Battlestar (IIPA) Galactica,/homebrew/recipe/view/102492/battlestar-iipa-galactica,86,3.79,1.084,1.013,9.37,95.16,9.01,5.68,90,1.056,70.0,2.0,Specific Gravity,All Grain,1.0,20.0,,,,False
66507,Pønker,/homebrew/recipe/view/551528/,7,42.0,1.068,1.0170000000000001,6.68,61.65,6.88,60.0,60,1.048,80.0,,Specific Gravity,All Grain,,18.0,,,,False
53537,Pseudo Haze,/homebrew/recipe/view/498868/pseudo-haze,7,24.61,1.07,1.0170000000000001,6.91,64.86,5.98,30.28,60,1.057,71.0,,Specific Gravity,BIAB,0.5,20.0,,,,False
51487,Awesome Recipe,/homebrew/recipe/view/396625/awesome-recipe,149,21.0,1.056,1.011,5.91,0.0,18.72,20.0,0,1.058,70.0,,Specific Gravity,extract,0.75,20.0,,,,False
25490,Vanilla Bourbon Imperial Porter,/homebrew/recipe/view/207777/vanilla-bourbon-imperial-porter,37,41.64,1.082,1.0190000000000001,8.24,47.2,32.63,49.21,60,1.069,77.0,,Specific Gravity,All Grain,1.0,20.0,,,,False
57994,American Irish Red,/homebrew/recipe/view/525260/american-irish-red,92,22.0,1.053,1.01,5.71,20.67,13.95,26.0,60,1.045,72.0,3.0,Specific Gravity,All Grain,,13.0,,,46016.0,False
18654,USAle,/homebrew/recipe/view/255937/usale,7,20.82,1.038,1.01,3.64,34.72,3.12,28.39,60,1.028,70.0,,Specific Gravity,BIAB,,21.11,,,,False
58952,Awesome Recipe,/homebrew/recipe/view/480516/awesome-recipe,14,20.82,1.054,1.012,5.44,0.0,5.18,18.93,60,1.0590000000000002,35.0,,Specific Gravity,extract,0.35,22.22,,,,False
72452,Raspberry Wheat,/homebrew/recipe/view/616287/raspberry-wheat,14,45.42,1.051,1.008,5.57,25.59,7.44,53.0,60,1.044,75.0,1.33,Specific Gravity,All Grain,0.5,21.11,,,,False
58271,American Pale Ale Summer Citra Cerveza,/homebrew/recipe/view/489938/american-pale-ale-summer-citra-cerveza,10,40.0,1.055,1.013,5.55,24.2,9.56,48.0,60,1.046,75.0,3.0,Specific Gravity,All Grain,0.75,21.0,,,,False
68574,Tetrology de folie,/homebrew/recipe/view/578390/tetrology-de-folie,21,18.93,1.089,1.0190000000000001,9.17,37.8,27.31,22.71,75,1.064,80.0,1.0,Specific Gravity,All Grain,1.25,22.22,,,,False
41236,The Russians did it,/homebrew/recipe/view/432175/the-russians-did-it,132,22.71,1.094,1.016,10.25,101.23,38.47,35.02,60,1.061,75.0,,Specific Gravity,BIAB,,20.0,,,44217.0,False
28182,Indios - Colaborativa,/homebrew/recipe/view/298148/indios-colaborativa,45,20.0,1.054,1.01,5.74,19.45,3.63,33.0,60,1.033,70.0,3.0,Specific Gravity,All Grain,0.5,20.0,,,52349.0,False
17342,Ol' Penny (American Amber),/homebrew/recipe/view/297567/ol-penny-american-amber-,4,20.82,1.0490000000000002,1.015,4.54,33.63,14.73,26.5,60,1.0390000000000001,70.0,1.4,Specific Gravity,All Grain,0.75,20.0,corn sugar,5oz. by weight,463.0,False
69772,LupuLN2 Sampler IPA,/homebrew/recipe/view/602465/lupuln2-sampler-ipa,7,41.64,1.064,1.0090000000000001,7.19,44.06,4.26,47.32,90,1.056,70.0,1.5,Specific Gravity,All Grain,1.0,18.33,,,20687.0,False
54781,Bitter lite,/homebrew/recipe/view/520688/bitter-lite,118,12.0,1.04,1.013,3.63,32.54,6.2,13.0,20,1.037,75.0,,Specific Gravity,BIAB,0.75,20.0,,,,False
66749,Alina's cat American Pale Ale,/homebrew/recipe/view/561431/alina-s-cat-american-pale-ale,10,21.0,1.051,1.0090000000000001,5.5,56.53,8.85,28.5,60,1.038,70.0,,Specific Gravity,BIAB,0.75,19.0,,,,False
66481,Porter,/homebrew/recipe/view/567107/porter,9,18.93,1.054,1.016,4.93,33.99,28.81,27.63,60,1.037,70.0,,Specific Gravity,BIAB,0.5,18.33,,,70081.0,False
48309,La galera esclavos IPA,/homebrew/recipe/view/392095/la-galera-esclavos-ipa,7,22.0,1.069,1.018,6.67,105.45,8.29,28.5,60,1.053,75.0,3.0,Specific Gravity,All Grain,0.35,15.0,,,,False
34561,Darker shade of ale,/homebrew/recipe/view/216012/darker-shade-of-ale,86,18.0,1.091,1.0170000000000001,9.68,95.2,40.0,28.5,60,1.058,70.0,,Specific Gravity,BIAB,,21.0,,,,False
63114,Nabana,/homebrew/recipe/view/477357/nabana,169,23.66,1.051,1.012,5.21,13.2,4.27,28.39,90,1.043,65.0,1.5,Specific Gravity,All Grain,,22.78,,,,False
73745,Chocolate FFS,/homebrew/recipe/view/613971/chocolate-ffs,7,20.82,1.077,1.026,6.72,29.07,26.37,26.5,60,1.055,75.0,1.25,Specific Gravity,All Grain,0.75,20.56,,,120280.0,False
38410,Jukebox Muffin Top,/homebrew/recipe/view/363983/jukebox-muffin-top,162,37.85,1.064,1.021,5.63,15.65,4.18,44.48,60,1.055,70.0,1.15,Specific Gravity,All Grain,0.5,20.0,,,47791.0,False
31819,Standard Pale Ale,/homebrew/recipe/view/452974/standard-pale-ale,10,26.5,1.048,1.008,5.13,38.11,5.76,26.5,60,1.048,80.0,1.5,Specific Gravity,All Grain,,20.0,,,,False
4496,RyePA,/homebrew/recipe/view/258825/ryepa,151,18.0,1.068,1.015,6.96,54.01,5.03,24.0,60,1.051,85.0,2.75,Specific Gravity,All Grain,1.25,18.0,,,,False
67365,Imperial Porter,/homebrew/recipe/view/570950/imperial-porter,19,40.0,1.077,1.014,8.32,36.5,50.0,47.3,60,1.0659999999999998,66.6,2.5,Specific Gravity,All Grain,,18.0,Almibar,6,,False
25444,Rye IPA (Coop),/homebrew/recipe/view/237634/rye-ipa-coop-,7,100.0,1.051,1.01,5.37,63.13,7.67,107.0,60,1.048,75.0,3.0,Specific Gravity,All Grain,0.35,19.0,,,,False
63576,Wenlock Stout,/homebrew/recipe/view/542997/wenlock-stout,93,23.0,1.043,1.01,4.32,44.77,36.32,30.0,60,1.033,70.0,2.5,Specific Gravity,All Grain,0.75,18.0,Force carb,70/30 mix,69592.0,False
40581,Pale Ale House,/homebrew/recipe/view/280954/pale-ale-house,68,20.82,1.05,1.011,5.0,34.88,8.94,28.39,60,1.036,65.0,1.5,Specific Gravity,All Grain,,18.33,,,,False
11724,Oud Bruin,/homebrew/recipe/view/203771/oud-bruin,70,20.82,1.051,1.012,5.1,18.78,11.73,26.5,90,1.04,70.0,1.5,Specific Gravity,All Grain,1.25,20.0,Force Carb,12psi,28874.0,False
36639,Belgian Blonde,/homebrew/recipe/view/415112/belgian-blonde,20,20.82,1.057,1.013,5.74,24.53,3.76,28.39,60,1.042,80.0,,Specific Gravity,BIAB,0.75,20.0,,,51433.0,False
44579,Sorachi Ace- Single hop IPA,/homebrew/recipe/view/307462/sorachi-ace-single-hop-ipa,7,22.0,1.0659999999999998,1.013,7.0,32.61,7.77,30.0,60,1.048,70.0,,Specific Gravity,All Grain,,20.0,,,,False
44839,London ESB,/homebrew/recipe/view/489290/london-esb,68,20.82,1.063,1.0170000000000001,5.93,38.02,9.75,24.61,60,1.053,76.0,1.5,Specific Gravity,All Grain,1.0,18.33,,,75710.0,False
69057,Mother of Perle,/homebrew/recipe/view/601971/mother-of-perle,94,20.82,1.0490000000000002,1.011,4.98,25.49,3.5,28.39,60,1.036,70.0,1.5,Specific Gravity,All Grain,,19.44,,,65316.0,False
10235,Marc's Belgian Tripel,/homebrew/recipe/view/283933/marc-s-belgian-tripel,26,18.93,1.085,1.024,8.0,38.25,6.3,25.55,90,1.043,65.0,2.3,Specific Gravity,All Grain,1.0,18.89,Starter,,51916.0,False
26841,Creme Ale,/homebrew/recipe/view/244227/creme-ale,10,18.93,1.075,1.014,7.99,28.88,9.09,24.61,60,1.058,35.0,,Specific Gravity,extract,,21.11,,,,False
30400,Pink on the Inside,/homebrew/recipe/view/251329/pink-on-the-inside,75,18.93,1.053,1.008,5.9,15.81,16.7,11.36,60,1.079,65.0,,Specific Gravity,Partial Mash,0.35,21.11,,,,False
71581,Nesli2 American Amber Ale,/homebrew/recipe/view/613774/nesli2-american-amber-ale,4,12.0,1.052,1.01,5.5,45.51,15.89,16.0,60,1.0390000000000001,74.0,,Specific Gravity,BIAB,,19.0,,,,False
23889,Peated porter 2,/homebrew/recipe/view/264476/peated-porter-2,129,18.93,1.064,1.015,6.39,46.58,40.34,24.61,60,1.0490000000000002,70.0,1.5,Specific Gravity,All Grain,,19.44,,,,False
60310,Vanilla and rum porter,/homebrew/recipe/view/559899/vanilla-and-rum-porter,37,23.0,1.048,1.012,4.77,36.78,26.83,28.5,90,1.0390000000000001,75.0,2.7,Specific Gravity,All Grain,,20.0,,,,False
55494,ESB,/homebrew/recipe/view/458482/esb,159,20.82,1.052,1.0170000000000001,4.59,46.76,13.2,26.27,75,1.041,70.0,3.0,Specific Gravity,All Grain,0.75,16.67,,,66173.0,False
28662,El Dorado RIPA,/homebrew/recipe/view/444512/el-dorado-ripa,65,10.0,1.041,1.01,4.1,86.92,12.61,14.0,60,1.03,70.0,,Specific Gravity,BIAB,,18.0,,,77639.0,False
63081,Simcoe Amarillo Ekuanot,/homebrew/recipe/view/540773/simcoe-amarillo-ekuanot,10,23.5,1.042,1.0070000000000001,4.57,31.29,10.61,28.5,60,1.034,70.0,,Specific Gravity,BIAB,,22.0,,,,False
32041,Clone juice,/homebrew/recipe/view/341242/clone-juice,152,24.0,1.067,1.013,7.07,27.14,4.52,30.0,75,1.041,75.0,,Specific Gravity,BIAB,,20.0,,,,False
72625,TAFfy,/homebrew/recipe/view/611924/taffy,107,4.0,11.5499,1.06256,5.56,13.44,3.57,6.5,10,7.2,75.0,,Plato,BIAB,,20.0,,,,False
30999,Kentucky-Frukostbärs,/homebrew/recipe/view/481253/,132,20.0,1.092,1.018,9.73,66.01,50.0,28.5,90,1.065,65.0,,Specific Gravity,BIAB,0.35,22.0,,,,False
13429,Ma première blonde,/homebrew/recipe/view/219135/,20,8.0,1.047,1.0090000000000001,4.99,20.75,8.22,6.0,60,1.062,60.0,,Specific Gravity,BIAB,,24.0,,,,False
44930,Brix Bitter,/homebrew/recipe/view/454342/brix-bitter,159,22.0,1.053,1.014,5.13,31.56,5.01,28.5,60,1.041,75.0,3.0,Specific Gravity,All Grain,0.35,20.0,cane sugar,6g/l,70203.0,False
32828,This is Rye We Can't Have Nice Things (TIRWC...,/homebrew/recipe/view/357915/this-is-rye-we-can-t-have-nice-things-tirwchnt-,159,21.77,1.062,1.015,6.13,48.09,16.16,27.44,60,1.0490000000000002,63.0,1.5,Specific Gravity,All Grain,,21.11,,,,False
36760,Blood Orange Wheat,/homebrew/recipe/view/483162/blood-orange-wheat,75,22.71,1.065,1.02,5.92,19.23,5.19,26.5,60,1.056,75.0,1.5,Specific Gravity,All Grain,0.35,19.44,,,83053.0,False
52075,Bourbon Breakfast Stout,/homebrew/recipe/view/476315/bourbon-breakfast-stout,114,18.93,1.087,1.022,8.57,75.46,50.0,22.71,90,1.072,70.0,1.29,Specific Gravity,All Grain,,18.33,,,89145.0,False
47730,Farmer Tan,/homebrew/recipe/view/391578/farmer-tan,149,20.82,1.0659999999999998,1.015,6.82,77.3,11.94,17.03,60,1.081,72.0,1.1,Specific Gravity,All Grain,0.5,22.22,,,,False
19104,EdWort's Haus 1 Gallon clone,/homebrew/recipe/view/219071/edwort-s-haus-1-gallon-clone,10,4.73,1.052,1.011,5.36,29.0,6.63,10.41,60,1.024,75.0,,Specific Gravity,BIAB,0.35,18.89,,,,False
45850,Oktoberfest I,/homebrew/recipe/view/374202/oktoberfest-i,115,28.0,12.714,2.21492,5.61,27.21,10.61,30.0,80,11.9,70.0,5.0,Plato,All Grain,,13.0,,,,False
44370,American Pale Ale,/homebrew/recipe/view/386837/american-pale-ale,10,23.0,1.051,1.0090000000000001,5.5,39.14,5.3,26.5,60,1.044,80.0,3.0,Specific Gravity,All Grain,,20.0,,,,False
44244,Easy SIPA,/homebrew/recipe/view/463713/easy-sipa,7,20.06,1.043,1.011,4.21,39.79,6.06,24.61,60,1.035,70.0,1.5,Specific Gravity,All Grain,0.35,18.33,,,49703.0,False
8255,Oatmeal Coffee Stout,/homebrew/recipe/view/290330/oatmeal-coffee-stout,114,19.87,1.072,1.024,6.28,47.82,35.8,25.55,60,1.056,80.0,,Specific Gravity,BIAB,0.75,18.89,,,,False
59046,Super Stout (30th anniversary edition),/homebrew/recipe/view/552377/super-stout-30th-anniversary-edition-,12,20.82,1.0759999999999998,1.02,7.27,78.65,43.85,18.93,60,1.083,70.0,,Specific Gravity,Partial Mash,0.5,21.11,Bottle condition,1 cop corn sugar,40683.0,False
47447,APA -Kohatu  Azacca,/homebrew/recipe/view/464410/apa-kohatu-azacca,10,20.0,1.053,1.0090000000000001,5.76,46.29,7.45,24.0,60,1.044,70.0,3.0,Specific Gravity,All Grain,0.75,19.0,,,,False
34620,2016 - 1/18 - March IPA,/homebrew/recipe/view/337976/2016-1-18-march-ipa,7,22.71,12.7877,2.81728,5.34,61.08,9.05,28.39,60,10.3,60.0,1.5,Plato,All Grain,1.0,14.44,,,,False
7982,Darker Lord's Imperial Stout,/homebrew/recipe/view/197667/darker-lord-s-imperial-stout,12,18.93,1.095,1.026,8.93,318.21,39.64,23.85,60,1.075,35.0,,Specific Gravity,extract,0.35,19.44,,,23497.0,False
42805,Hamblen English Pale Brett,/homebrew/recipe/view/403117/hamblen-english-pale-brett,65,19.87,1.06,1.016,5.78,56.62,10.05,25.55,60,1.047,66.0,1.25,Specific Gravity,All Grain,1.0,18.89,,,217.0,False
44685,Gose orange,/homebrew/recipe/view/460177/gose-orange,82,18.93,1.038,1.0070000000000001,4.03,0.0,3.23,11.36,60,1.063,35.0,1.5,Specific Gravity,All Grain,0.35,20.0,,,,False
43589,Basic Ass Blonde Ale,/homebrew/recipe/view/430597/basic-ass-blonde-ale,30,18.93,1.053,1.013,5.19,20.89,4.6,11.36,60,1.088,35.0,,Specific Gravity,extract,,21.11,,,,False
57090,ABB Borderline Session IPA,/homebrew/recipe/view/497745/abb-borderline-session-ipa,7,21.0,1.0590000000000002,1.012,6.24,58.09,6.71,27.1,60,1.046,70.0,3.0,Specific Gravity,All Grain,1.0,18.0,,,67006.0,False
49720,Black Imperial IPA,/homebrew/recipe/view/480012/black-imperial-ipa,148,3.79,1.068,1.013,7.27,122.97,25.59,3.79,45,1.068,10.0,,Specific Gravity,extract,0.5,18.89,Corn sugar,.8 oz,,False
66071,Famma's Summer Ale,/homebrew/recipe/view/562601/famma-s-summer-ale,9,23.0,1.05,1.012,4.97,11.91,4.43,11.0,60,1.104,35.0,,Specific Gravity,extract,,20.0,,,,False
17462,Pret A Porter,/homebrew/recipe/view/290106/pret-a-porter,129,62.0,1.053,1.013,5.21,26.98,36.0,75.0,60,1.044,80.0,3.0,Specific Gravity,All Grain,0.5,19.0,,,49762.0,False
73850,Golden Slumbers IPA,/homebrew/recipe/view/620786/golden-slumbers-ipa,7,18.93,1.0490000000000002,1.01,5.2,97.08,5.15,24.61,60,1.038,65.0,1.25,Specific Gravity,All Grain,,21.11,,,,False
23233,Carmelite Triple-Grain Tripel,/homebrew/recipe/view/336839/carmelite-triple-grain-tripel,26,20.82,1.085,1.02,8.45,28.98,4.21,15.14,60,1.047,75.0,,Specific Gravity,Partial Mash,1.0,18.89,,,,False
34506,Hounds Tooth,/homebrew/recipe/view/356476/hounds-tooth,10,18.93,1.06,1.0170000000000001,5.64,47.11,11.6,24.61,90,1.046,75.0,1.5,Specific Gravity,All Grain,0.35,22.22,force carbonation,30 psi 2 min (while rocking),64511.0,False
53402,Well Isn't That Extra Special Bitter,/homebrew/recipe/view/472808/well-isn-t-that-extra-special-bitter,159,18.93,1.067,1.021,6.09,32.31,9.21,9.46,60,1.1340000000000001,35.0,,Specific Gravity,extract,0.5,21.11,,,,False
59941,Autumn #02 - FH Harvest Moon,/homebrew/recipe/view/163636/autumn-02-fh-harvest-moon,29,20.82,1.058,1.0090000000000001,6.41,27.67,19.57,22.71,60,1.053,35.0,,Specific Gravity,extract,0.35,22.22,,,16239.0,False
35807,IRON American Wheat,/homebrew/recipe/view/281714/iron-american-wheat,15,20.0,13.312999999999999,2.8460799999999997,5.62,34.27,3.58,23.0,80,11.6,85.0,3.0,Plato,All Grain,,20.0,,,,False
71140,Bulk Brew,/homebrew/recipe/view/591644/bulk-brew,10,17.03,1.058,1.015,5.71,34.54,4.42,24.61,60,1.04,72.0,,Specific Gravity,BIAB,0.35,20.0,,,,False
23195,Quinn English Barleywine,/homebrew/recipe/view/291702/quinn-english-barleywine,63,24.61,1.087,1.021,8.67,76.64,11.23,37.85,120,1.056,55.0,1.5,Specific Gravity,All Grain,1.0,17.78,,,14188.0,False
63372,PNW Hand Full,/homebrew/recipe/view/531106/pnw-hand-full,7,18.93,1.07,1.0170000000000001,6.97,73.88,6.48,28.39,60,1.046,60.0,1.25,Specific Gravity,All Grain,0.75,25.0,,,,False
17608,Apple cider  pacific gem dry hop,/homebrew/recipe/view/414608/apple-cider-pacific-gem-dry-hop,44,17.03,1.063,1.0,8.21,0.0,5.58,17.03,1,1.063,100.0,1.25,Specific Gravity,All Grain,,18.33,,,50433.0,False
8567,Red Farmhouse Ale,/homebrew/recipe/view/234813/red-farmhouse-ale,134,20.82,1.048,1.006,5.52,22.86,12.77,24.61,60,1.041,63.0,1.5,Specific Gravity,All Grain,0.35,22.22,,,27284.0,False
59832,Tripel Crown,/homebrew/recipe/view/484961/tripel-crown,26,18.93,1.082,1.0170000000000001,8.42,27.81,4.41,12.3,60,1.125,70.0,,Specific Gravity,Partial Mash,0.35,21.11,,,,False
70898,NEIPA,/homebrew/recipe/view/586403/neipa,10,20.0,1.0659999999999998,1.011,7.29,34.12,5.92,30.0,75,1.044,73.0,2.6,Specific Gravity,All Grain,,22.0,,,,False
52619,Loborita,/homebrew/recipe/view/365501/loborita,9,22.98,1.046,1.01,4.69,14.22,4.1,28.01,60,1.037,65.0,1.5,Specific Gravity,All Grain,0.5,18.89,,,,False
41025,Lambic 2.0 bigger and hopefully better,/homebrew/recipe/view/462587/lambic-2-0-bigger-and-hopefully-better,98,54.89,1.037,1.005,4.23,5.19,4.54,64.35,120,1.031,35.0,0.25,Specific Gravity,All Grain,1.5,24.44,,,30586.0,False
10544,Sierra Nevada Clone (No 63) 21/11/15 Dave B...,/homebrew/recipe/view/298496/sierra-nevada-clone-no-63-21-11-15-dave-b,7,20.0,1.054,1.011,5.61,43.28,6.71,28.5,60,1.038,70.0,3.0,Specific Gravity,All Grain,0.35,18.0,,,,False
5230,Hazy/juicy NEIPA,/homebrew/recipe/view/419168/hazy-juicy-neipa,7,20.82,1.033,1.008,3.27,39.98,5.75,27.44,60,1.025,35.0,1.5,Specific Gravity,All Grain,,21.11,,,,False
